position	value	codepoint	char
844	94484	U+29BA2	𩮢
845	72605	U+20EDD	𠻝
846	18627	U+53E5	句
847	4371	U+B354	더
848	143502	U+9A1A	騚
849	13239	U+2D35E	𭍞
850	142338	U+1F079	🁹
851	133999	U+21128	𡄨
852	117050	U+6175	慵
853	132866	U+17BC1	𗯁
854	9178	U+CF1D	켝
855	114245	U+037D	ͽ
856	41392	U+06AA	ڪ
857	45453	U+2BF15	𫼕
858	121605	U+313F7	𱏷
859	42497	U+FA90	敖
860	19268	U+FEC7	ﻇ
861	59912	U+300A8	𰂨
862	28211	U+2B97E	𫥾
863	102412	U+21086	𡂆
864	112031	U+351C	㔜
865	35492	U+22845	𢡅
866	144673	U+26F1	⛱
867	97552	U+3F85	㾅
868	29880	U+5540	啀
869	100051	U+1F46B	👫
870	84725	U+22570	𢕰
871	121242	U+8579	蕹
872	100042	U+257E0	𥟠
873	71357	U+3042B	𰐫
874	794	U+1CDB3	𜶳
875	8704	U+30CA	ナ
876	31359	U+20B4F	𠭏
877	122161	U+0C87	ಇ
878	87360	U+8F3B	輻
879	21659	U+AB4E	ꭎ
880	77482	U+28333	𨌳
881	107849	U+2E983	𮦃
882	99924	U+81E9	臩
883	125672	U+8954	襔
884	141524	U+2C972	𬥲
885	28704	U+2C450	𬑐
