position	value	codepoint	char
886	71566	U+24F5A	𤽚
887	81067	U+287EC	𨟬
888	84073	U+2993B	𩤻
889	126484	U+2A9EF	𪧯
890	91600	U+3158E	𱖎
891	1601	U+57F9	培
892	48822	U+1D56A	𝕪
893	69373	U+24082	𤂂
894	115568	U+22B6C	𢭬
895	135585	U+2D8CD	𭣍
896	121253	U+266BD	𦚽
897	126987	U+2AC23	𪰣
898	58495	U+7D60	絠
899	91283	U+31156	𱅖
900	466	U+092E	म
901	55917	U+4A2F	䨯
902	71335	U+24E08	𤸈
903	51423	U+36B3	㚳
904	41866	U+15F9	ᗹ
905	67279	U+23184	𣆄
906	11495	U+20FBC	𠾼
907	108990	U+18B3B	𘬻
908	68171	U+238B1	𣢱
909	142812	U+309D6	𰧖
910	27805	U+B1A1	놡
911	69652	U+2430A	𤌊
912	23952	U+0875	ࡵ
913	29210	U+B751	띑
914	119287	U+250EF	𥃯
915	121475	U+2695C	𦥜
916	46104	U+1CF52	𜽒
917	84560	U+29BF3	𩯳
918	75040	U+2652F	𦔯
919	59926	U+20055	𠁕
920	99019	U+124D0	𒓐
921	61002	U+207D3	𠟓
922	105302	U+17CCB	𗳋
923	129295	U+2B8EC	𫣬
924	35697	U+D1FC	퇼
925	82144	U+28F59	𨽙
926	111749	U+201EC	𠇬
927	128135	U+2B16C	𫅬
928	71590	U+24F87	𤾇
929	101826	U+16D67	𖵧
930	83941	U+29888	𩢈
931	49502	U+1F626	😦
932	52269	U+3A6E	㩮
933	50361	U+1F45F	👟
934	94327	U+1041B	𐐛
935	69194	U+23EF1	𣻱
936	115343	U+22923	𢤣
937	548	U+5468	周
938	23649	U+FF4B	ｋ
939	37170	U+FFC2	ￂ
940	89016	U+2D062	𭁢
941	57257	U+5B18	嬘
942	107317	U+184AA	𘒪
943	13124	U+59BD	妽
944	20788	U+20F3B	𠼻
945	57932	U+6E12	渒
946	34267	U+CC25	찥
947	53055	U+3DDA	㷚
948	127862	U+2B014	𫀔
949	5967	U+923A	鈺
950	59651	U+F939	魯
951	39314	U+1841	ᡁ
952	24671	U+FE87	ﺇ
953	7083	U+668E	暎
954	127644	U+2AF17	𪼗
955	108845	U+18AAA	𘪪
956	24727	U+FEBF	ﺿ
957	70103	U+2463B	𤘻
958	95876	U+10CCA	𐳊
959	125190	U+29D7A	𩵺
960	731	U+ADF8	그
961	25058	U+0463	ѣ
962	81304	U+2893E	𨤾
963	142515	U+30883	𰢃
964	148198	U+3232B	𲌫
965	106268	U+18091	𘂑
966	94956	U+106C9	𐛉
967	74701	U+26357	𦍗
968	10840	U+92A7	銧
969	130240	U+2BD42	𫵂
970	100339	U+1441B	𔐛
971	105974	U+17F6B	𗽫
972	6397	U+6B84	殄
973	95603	U+10B08	𐬈
974	86991	U+2B2D0	𫋐
975	60978	U+207B5	𠞵
976	8092	U+775A	睚
977	78533	U+279AB	𧦫
978	78585	U+279F9	𧧹
979	40656	U+A39D	ꎝ
980	15309	U+7E7A	繺
981	142623	U+308F8	𰣸
982	24686	U+FE96	ﺖ
983	30133	U+BB2F	묯
984	70231	U+246EB	𤛫
985	67541	U+233C0	𣏀
986	64776	U+22133	𢄳
987	16133	U+8A7F	詿
988	91997	U+2843	⡃
989	141	U+306F	は
990	137493	U+2E1B2	𮆲
991	40085	U+A162	ꅢ
992	54328	U+435B	䍛
993	82294	U+2900C	𩀌
994	6092	U+5191	冑
995	108501	U+18952	𘥒
996	127673	U+2AF35	𪼵
997	65249	U+223E8	𢏨
998	1195	U+8457	著
999	19411	U+7ABC	窼
1000	78488	U+2796D	𧥭
