position	value	codepoint	char
897	138561	U+2E6FB	𮛻
898	86443	U+2A638	𪘸
899	54073	U+424C	䉌
900	53991	U+41F6	䇶
901	59791	U+F9C5	暈
902	120746	U+26079	𦁹
903	97282	U+118C4	𑣄
904	110916	U+1E8C2	𞣂
905	47928	U+1F845	🡅
906	85452	U+2A11C	𪄜
907	88682	U+2CCCD	𬳍
908	114992	U+225DA	𢗚
909	90964	U+30DE4	𰷤
910	36844	U+D6BE	횾
911	912	U+9928	館
912	52971	U+3D74	㵴
913	130801	U+2BFD8	𫿘
914	22423	U+2CE2A	𬸪
915	83609	U+296BF	𩚿
916	92007	U+284D	⡍
917	100795	U+145E3	𔗣
918	38698	U+1255	ቕ
919	144651	U+3147E	𱑾
920	143543	U+30DB1	𰶱
921	6675	U+87C0	蟀
922	12696	U+4F9E	侞
923	19734	U+889D	袝
924	68973	U+23D35	𣴵
925	33727	U+CA09	쨉
926	7875	U+66B3	暳
927	70449	U+2480D	𤠍
928	127279	U+2AD85	𪶅
929	119909	U+257A1	𥞡
930	3858	U+73B2	玲
931	120165	U+25A44	𥩄
932	23583	U+AB51	ꭑ
933	36490	U+D537	픷
934	28192	U+B336	댶
935	44084	U+2A2C	⨬
936	50275	U+26BD	⚽
937	13836	U+6605	昅
938	135654	U+2D939	𭤹
939	17940	U+363E	㘾
940	142607	U+308E3	𰣣
941	21278	U+23E89	𣺉
942	115359	U+2294A	𢥊
943	67592	U+23429	𣐩
944	132737	U+2C9C4	𬧄
945	70546	U+24892	𤢒
946	142238	U+3074F	𰝏
947	75722	U+2696B	𦥫
948	54514	U+4428	䐨
949	103788	U+176E1	𗛡
950	26773	U+AD6F	굯
951	79225	U+27D26	𧴦
952	114331	U+21CF5	𡳵
953	138399	U+2E631	𮘱
954	93533	U+A6AE	ꚮ
955	94011	U+100E1	𐃡
956	133751	U+2D02F	𭀯
957	126322	U+2A93B	𪤻
958	15504	U+826C	艬
959	139854	U+2ED61	𮵡
960	49156	U+1D6BA	𝚺
961	12087	U+709F	炟
962	4273	U+8D6B	赫
963	21680	U+2615C	𦅜
964	81782	U+28D23	𨴣
965	80970	U+28766	𨝦
966	46561	U+1D163	𝅘𝅥𝅱
967	138244	U+2E570	𮕰
968	137920	U+2E3E1	𮏡
969	14536	U+71B8	熸
970	14988	U+7952	祒
971	102125	U+17062	𗁢
972	127043	U+2AC5F	𪱟
973	18428	U+4B72	䭲
974	80581	U+28523	𨔣
975	7274	U+7CBC	粼
976	97309	U+118DF	𑣟
977	12987	U+569C	嚜
978	22435	U+2F994	芳
979	129744	U+2BB08	𫬈
980	59489	U+9C84	鲄
981	56931	U+523E	刾
982	33475	U+C8FE	죾
983	99777	U+1321F	𓈟
984	47110	U+1F073	🁳
985	113781	U+21720	𡜠
986	50864	U+3433	㐳
987	134845	U+2D569	𭕩
988	79527	U+27F19	𧼙
989	67828	U+23629	𣘩
990	25982	U+1AFF7	𚿷
991	144543	U+3140D	𱐍
992	38064	U+0A69	੩
993	48612	U+1D481	𝒁
994	90267	U+2EBB3	𮮳
995	119469	U+25339	𥌹
996	60646	U+205C8	𠗈
997	73522	U+25BEF	𥯯
998	127304	U+2ADA0	𪶠
999	136230	U+2DBE4	𭯤
1000	100642	U+1454A	𔕊
