position	value	codepoint	char
874	123745	U+288F4	𨣴
875	8906	U+5823	堣
876	9397	U+6874	桴
877	82227	U+28FBE	𨾾
878	122362	U+274E1	𧓡
879	24320	U+FC8C	ﲌ
880	48467	U+3034	〴
881	50118	U+1F697	🚗
882	30913	U+BE68	빨
883	135437	U+2D82E	𭠮
884	17676	U+70A3	炣
885	143166	U+30B9A	𰮚
886	56011	U+4A8E	䪎
887	92353	U+A91B	ꤛ
888	135323	U+2D7A9	𭞩
889	88443	U+2C9C0	𬧀
890	34421	U+CCC9	쳉
891	71402	U+24E69	𤹩
892	146937	U+31DF9	𱷹
893	8434	U+9955	饕
894	131744	U+2C442	𬑂
895	25415	U+0990	ঐ
896	70923	U+24BA8	𤮨
897	143437	U+30CED	𰳭
898	43221	U+254F	╏
899	101193	U+16902	𖤂
900	26995	U+AE5C	깜
901	104052	U+177E9	𗟩
902	60373	U+203C7	𠏇
903	48641	U+1D49F	𝒟
904	55458	U+4835	䠵
905	23964	U+0881	ࢁ
906	42726	U+2324	⌤
907	44341	U+2B32	⬲
908	57496	U+6125	愥
909	45482	U+1CC42	𜱂
910	18422	U+4B19	䬙
911	456	U+0938	स
912	26485	U+AC39	갹
913	139557	U+2EBF6	𮯶
914	11211	U+9979	饹
915	115961	U+22E7B	𢹻
916	46003	U+1CE51	𜹑
917	124554	U+292F3	𩋳
918	19349	U+7841	硁
919	72325	U+253B6	𥎶
920	145928	U+319DE	𱧞
921	3337	U+5E62	幢
922	80504	U+284B0	𨒰
923	84023	U+298F3	𩣳
924	108643	U+189E0	𘧠
925	16863	U+967E	陾
926	78094	U+27752	𧝒
927	35224	U+D010	퀐
928	137796	U+2E337	𮌷
929	59954	U+2009C	𠂜
930	76085	U+26B6E	𦭮
931	134239	U+2D29C	𭊜
932	11791	U+5D92	嶒
933	92401	U+AA24	ꨤ
934	88252	U+2C7D2	𬟒
935	96198	U+10FCB	𐿋
936	99294	U+1303C	𓀼
937	6918	U+555F	啟
938	67827	U+23628	𣘨
939	8970	U+5A31	娱
940	71303	U+24DD6	𤷖
941	84795	U+29D20	𩴠
942	131836	U+2C4C3	𬓃
943	33796	U+CA4E	쩎
944	66368	U+22AF4	𢫴
945	109429	U+1B182	𛆂
946	145275	U+31731	𱜱
947	112017	U+20452	𠑒
948	101413	U+169DE	𖧞
949	126050	U+2A806	𪠆
950	87543	U+2B7D5	𫟕
951	39612	U+0714	ܔ
952	131322	U+2C259	𬉙
953	69199	U+23F1C	𣼜
954	120923	U+26264	𦉤
955	47005	U+1F006	🀆
956	141032	U+301F5	𰇵
957	63161	U+2168C	𡚌
958	7752	U+5BD7	寗
959	69927	U+2454A	𤕊
960	24578	U+FD92	ﶒ
961	6043	U+9F90	龐
962	76293	U+26CD4	𦳔
963	10840	U+92A7	銧
964	40891	U+A488	ꒈ
965	40485	U+A2F2	ꋲ
966	23280	U+212B	Å
967	143278	U+30C14	𰰔
968	143116	U+30B64	𰭤
969	81424	U+28A3D	𨨽
970	81650	U+28C75	𨱵
971	125219	U+29DC0	𩷀
972	63521	U+2195D	𡥝
973	83370	U+29594	𩖔
974	114447	U+21E42	𡹂
975	3637	U+68AF	梯
976	48654	U+1D4B3	𝒳
977	80650	U+2859E	𨖞
978	11217	U+9980	馀
979	139028	U+2E925	𮤥
980	103901	U+17752	𗝒
981	28465	U+B457	둗
982	90894	U+30D4D	𰵍
983	49888	U+1F334	🌴
984	97711	U+11D0D	𑴍
985	131047	U+2C106	𬄆
986	25432	U+09F8	৸
987	67422	U+232BD	𣊽
988	113920	U+218AE	𡢮
989	33914	U+CAC4	쫄
990	12991	U+56AB	嚫
991	72271	U+2537C	𥍼
992	93188	U+1BB5	᮵
993	98462	U+12231	𒈱
994	119290	U+25103	𥄃
995	59734	U+F98C	歷
996	104479	U+17994	𗦔
997	110917	U+1E8C3	𞣃
998	137808	U+2E343	𮍃
999	142271	U+30774	𰝴
1000	124477	U+2916D	𩅭
