position	value	codepoint	char
853	85351	U+2A08C	𪂌
854	142178	U+2E526	𮔦
855	133299	U+2B8F6	𫣶
856	129141	U+29CDB	𩳛
857	148632	U+31470	𱑰
858	124915	U+26257	𦉗
859	94083	U+102B1	𐊱
860	86481	U+2A665	𪙥
861	95192	U+10889	𐢉
862	115531	U+20028	𠀨
863	82940	U+2936B	𩍫
864	129433	U+2A01C	𪀜
865	116031	U+2047C	𠑼
866	119485	U+22ACD	𢫍
867	98829	U+12406	𒐆
868	133757	U+2BB21	𫬡
869	133510	U+2B9E8	𫧨
870	46613	U+1D1BE	𝆺𝅥𝅮
871	136031	U+2C5B6	𬖶
872	114732	U+1E80F	𞠏
873	131525	U+2AE93	𪺓
874	115848	U+202D9	𠋙
875	601	U+5EAD	庭
876	75577	U+26896	𦢖
877	151935	U+3221D	𲈝
878	52931	U+3D42	㵂
879	45081	U+4DEA	䷪
880	12385	U+9F2B	鼫
881	127661	U+287D3	𨟓
882	149288	U+31745	𱝅
883	43044	U+24A2	⒢
884	101938	U+13ABA	𓪺
885	241	U+90E8	部
